Time,temperature_2m,relativehumidity_2m,dewpoint_2m,windspeed_10m,windspeed_100m,winddirection_10m,winddirection_100m,windgusts_10m,Power
2018-11-06 18:00:00,46.7,81,41.2,7.37,12.28,252,254,14.5,0.7108
2018-11-06 19:00:00,46.4,81,41,6.9,11.5,253,255,14.9,0.71
2018-11-06 20:00:00,45.8,82,40.5,6.57,10.83,257,258,13.9,0.7092
2018-11-06 21:00:00,45.5,81,40,6.11,10.16,255,257,13.1,0.7084
2018-11-06 22:00:00,45.1,83,40.2,6.8,11.16,250,252,13.2,0.7075
2018-11-06 23:00:00,44.7,82,39.4,6.43,10.69,249,251,13.6,0.7067
2018-11-07 00:00:00,44.2,82,39.1,6.2,10.37,249,251,12.8,0.7059
2018-11-07 01:00:00,43.5,83,38.5,6.2,10.37,249,251,12.8,0.7051
2018-11-07 02:00:00,42.6,82,37.5,6.48,10.66,250,251,13.1,0.7042
2018-11-07 03:00:00,41.4,80,35.6,6.99,11.51,251,253,14.1,0.7034
2018-11-07 04:00:00,40.7,74,33,6.5,10.7,256,256,14.3,0.7026
2018-11-07 05:00:00,39.6,79,33.8,5.96,9.94,247,249,13.2,0.7018
2018-11-07 06:00:00,40.3,68,30.7,6.08,9.94,245,246,13.2,0.7011
2018-11-07 07:00:00,39.5,64,28.5,5.91,9.7,242,244,13,0.7004
2018-11-07 08:00:00,39.4,66,29.2,6.14,9.68,251,252,12.1,0.6997
2018-11-07 09:00:00,39.9,58,26.5,7.16,11.12,258,259,14.2,0.699
2018-11-07 10:00:00,39.5,59,26.5,6.61,10.24,260,260,15.1,0.6983
2018-11-07 11:00:00,40,55,25.3,7.08,10.94,257,258,14.8,0.6975
2018-11-07 12:00:00,40.2,54,24.9,7.83,12,260,259,15.7,0.6999
2018-11-07 13:00:00,40.1,57,25.8,7.35,11.25,255,256,16.2,0.7055
2018-11-07 14:00:00,39.9,55,25.2,7.45,11.53,258,258,15.1,0.711
2018-11-07 15:00:00,39.2,58,25.7,6.68,10.62,261,261,15.1,0.7165
2018-11-07 16:00:00,38.5,59,25.3,5.87,9.79,256,259,13.8,0.722
2018-11-07 17:00:00,38.1,61,25.8,5.07,8.67,255,259,11.9,0.7276
2018-11-07 18:00:00,37.7,65,26.9,4.93,8.37,252,255,10.2,0.7143
2018-11-07 19:00:00,37.5,66,27.1,4.72,8.29,249,252,9.3,0.6823
2018-11-07 20:00:00,36.9,68,27.2,4.84,8.37,252,255,10,0.6503
2018-11-07 21:00:00,36.3,71,27.6,4.81,8.54,249,254,9.8,0.6184
2018-11-07 22:00:00,36.7,69,27.4,4.79,8.38,247,253,9.9,0.5864
2018-11-07 23:00:00,36.6,70,27.7,4.55,7.98,251,255,9.6,0.5544
2018-11-08 00:00:00,35,78,28.7,4.08,7.55,259,263,9.1,0.5224
2018-11-08 01:00:00,34.2,80,28.5,3.73,7.41,262,267,7.9,0.4904
2018-11-08 02:00:00,33.5,82,28.6,3.64,7.07,254,262,7.3,0.4584
2018-11-08 03:00:00,33.5,82,28.7,3.64,6.97,254,262,7,0.4264
2018-11-08 04:00:00,33.6,82,28.7,3.65,6.91,261,268,7.1,0.3944
2018-11-08 05:00:00,33.2,84,28.8,3.52,6.7,263,272,7.1,0.3642
2018-11-08 06:00:00,33.9,87,30.4,3.5,6.45,268,277,6.8,0.3356
2018-11-08 07:00:00,34.8,84,30.4,3.57,6.42,281,288,6.9,0.3071
2018-11-08 08:00:00,36.6,70,27.7,4.55,6.93,303,303,9.3,0.2786
2018-11-08 09:00:00,38,59,25.1,4.74,7.08,312,313,10.6,0.2501
2018-11-08 10:00:00,38.3,58,24.6,4.28,6.2,307,308,10.3,0.2215
2018-11-08 11:00:00,38.9,55,24.1,3.61,5.05,304,304,9.3,0.193
2018-11-08 12:00:00,38.6,57,24.8,3,4.16,296,297,8,0.1801
2018-11-08 13:00:00,38.7,58,25.4,2.79,3.96,285,286,6.8,0.1828
2018-11-08 14:00:00,38.2,58,24.8,2.82,3.96,287,286,6.5,0.1855
2018-11-08 15:00:00,38,57,24.3,2.21,3.35,288,287,6.1,0.1882
2018-11-08 16:00:00,37.5,61,25.1,1.32,2.65,279,281,4.7,0.1909
2018-11-08 17:00:00,36.7,70,27.7,0.41,1.4,194,266,2.5,0.1936
2018-11-08 18:00:00,34.9,80,29.3,0.67,1.08,153,248,1.4,0.1963
2018-11-08 19:00:00,33.5,82,28.6,0.76,0.94,157,238,1.3,0.199
2018-11-08 20:00:00,34,73,26.2,0.67,1.1,207,270,1.2,0.2017
2018-11-08 21:00:00,33.5,75,26.4,0.86,1.22,234,279,1.5,0.2044
2018-11-08 22:00:00,31.6,87,28.3,0.67,0.42,153,135,1.2,0.2071
2018-11-08 23:00:00,32.2,87,28.8,0.81,1.39,120,111,1.2,0.2097
2018-11-09 00:00:00,32.9,83,28.4,1.64,2.35,52,78,2.3,0.2124
2018-11-09 01:00:00,33.1,77,26.7,1.84,3.61,45,71,3.4,0.2151
2018-11-09 02:00:00,34.4,74,27,1.24,2.96,14,78,3.4,0.2178
2018-11-09 03:00:00,35.2,83,30.5,1.43,3.11,115,138,2.2,0.2205
2018-11-09 04:00:00,35.5,78,29.4,1.8,4.18,124,132,3.3,0.2232
2018-11-09 05:00:00,35.1,80,29.5,3.05,5.97,122,121,5.6,0.2259
2018-11-09 06:00:00,35.8,76,29,3.95,7.06,99,102,7.4,0.2286
2018-11-09 07:00:00,35,80,29.4,3.41,6.33,95,102,7.7,0.2313
2018-11-09 08:00:00,34.8,90,32.1,3.3,6.61,92,100,6.8,0.234
2018-11-09 09:00:00,34.9,91,32.5,3.81,6.41,87,94,7,0.2367
2018-11-09 10:00:00,35.2,94,33.7,4.15,6.48,105,107,8.4,0.2394
2018-11-09 11:00:00,35.3,95,34.1,3.45,5.1,120,118,8.2,0.2421
2018-11-09 12:00:00,35.5,94,33.9,2.69,3.98,132,129,6.9,0.2832
2018-11-09 13:00:00,35.9,93,34.2,2.09,2.92,163,158,5.6,0.3626
2018-11-09 14:00:00,34.9,98,34.5,2.15,2.97,242,228,4.7,0.442
2018-11-09 15:00:00,34.8,98,34.3,2.58,4.1,234,236,4.7,0.5214
2018-11-09 16:00:00,35.3,95,34.1,3.7,6.2,251,249,7,0.6009
2018-11-09 17:00:00,34.3,95,33.1,4.57,7.83,260,260,9,0.6803
2018-11-09 18:00:00,33.4,94,32,5.35,9.27,249,250,9.7,0.7202
2018-11-09 19:00:00,33,95,31.8,6.42,10.84,252,256,12.2,0.7206
2018-11-09 20:00:00,31.4,89,28.5,8.01,13.2,268,269,16.1,0.721
2018-11-09 21:00:00,29.8,81,24.8,7.67,12.77,263,264,16.1,0.7214
2018-11-09 22:00:00,27.5,72,19.5,7.4,12.59,261,263,15.6,0.7218
2018-11-09 23:00:00,24.9,61,13.4,7.33,12.63,259,262,15,0.7222
2018-11-10 00:00:00,23.8,61,12.3,7.35,12.69,258,260,14.9,0.7226
2018-11-10 01:00:00,23.1,64,12.5,6.86,11.81,251,255,14.7,0.723
2018-11-10 02:00:00,22.1,66,12.5,6.64,11.5,252,255,13.7,0.7234
2018-11-10 03:00:00,21.4,67,12.3,6.55,11.33,254,256,13.4,0.7238
2018-11-10 04:00:00,20.9,67,11.8,6.42,11.14,252,254,13.1,0.7242
2018-11-10 05:00:00,20.4,69,12,6.04,10.45,254,255,13,0.725
2018-11-10 06:00:00,21.3,73,14.1,6.53,11.25,255,256,12.1,0.7262
2018-11-10 07:00:00,22.7,74,15.6,5.66,10.36,253,255,12,0.7274
2018-11-10 08:00:00,24.8,73,17.4,5.98,9.68,249,252,12.3,0.7286
2018-11-10 09:00:00,28.1,72,20.1,7.3,10.8,268,268,14.7,0.7298
2018-11-10 10:00:00,30.3,72,22.4,6.79,10.21,284,284,15.1,0.731
2018-11-10 11:00:00,32.2,65,21.7,6.55,9.68,304,305,13.9,0.7322
2018-11-10 12:00:00,33.2,60,20.8,6.4,9.63,299,299,13.8,0.6801
2018-11-10 13:00:00,34.5,55,20,5.92,8.75,300,301,13.4,0.5747
2018-11-10 14:00:00,35.2,50,18.2,5.39,7.99,301,302,12.3,0.4693
2018-11-10 15:00:00,34.8,50,17.9,4.7,7.38,294,295,11.1,0.3639
2018-11-10 16:00:00,33.7,56,19.5,2.4,5.07,287,292,9.4,0.2584
2018-11-10 17:00:00,32.5,61,20.4,2.3,5.12,272,282,4.6,0.153
2018-11-10 18:00:00,30.6,66,20.7,3.22,6.14,277,282,4.7,0.1021
2018-11-10 19:00:00,29.4,73,21.7,2.12,5.15,278,288,5.9,0.1056
2018-11-10 20:00:00,29.3,73,21.6,1.91,4.73,264,283,3.8,0.1092
2018-11-10 21:00:00,28.3,76,21.6,2.83,5.81,238,259,4.7,0.1127
2018-11-10 22:00:00,28.5,78,22.4,3.92,7.4,251,261,7.3,0.1163
2018-11-10 23:00:00,29.2,74,22,3.42,6.4,263,271,7.6,0.1198
2018-11-11 00:00:00,28.5,77,22.2,2.5,5.1,254,270,6.6,0.1234
2018-11-11 01:00:00,27.9,80,22.6,2.39,4.71,237,258,4.6,0.1269
2018-11-11 02:00:00,27.9,81,22.9,2.56,4.81,231,249,4.7,0.1305
2018-11-11 03:00:00,27.6,81,22.4,2.76,5.13,224,237,5,0.134
2018-11-11 04:00:00,26.8,82,22.1,2.64,5.16,217,226,5.1,0.1376
2018-11-11 05:00:00,26.5,85,22.5,2.78,5.32,218,221,5.1,0.1502
2018-11-11 06:00:00,26.5,90,24,3.04,5.65,197,203,5.1,0.1719
2018-11-11 07:00:00,27.3,87,24,3.03,6.29,188,198,5.8,0.1936
2018-11-11 08:00:00,28.6,80,23.2,3.52,5.44,195,197,7.1,0.2153
2018-11-11 09:00:00,29.7,73,22.2,3.89,5.77,206,206,8.1,0.237
2018-11-11 10:00:00,30.7,63,19.5,3.91,5.8,212,212,8.4,0.2587
2018-11-11 11:00:00,32,56,18.2,4.02,5.82,215,215,8.6,0.2804
2018-11-11 12:00:00,32.8,54,17.9,4.38,6.44,225,223,9.3,0.2831
2018-11-11 13:00:00,34.2,52,18.2,4.46,6.51,226,225,10.1,0.2667
2018-11-11 14:00:00,34.1,53,18.9,3.89,5.87,222,223,9.7,0.2504
2018-11-11 15:00:00,34.3,53,19.1,3.32,5.3,224,224,8.3,0.234
2018-11-11 16:00:00,33,58,20,2.16,4.69,214,220,6.8,0.2177
2018-11-11 17:00:00,32.1,62,20.5,2.01,4.78,207,217,4,0.2013
2018-11-11 18:00:00,33,62,21.3,2.62,5.5,198,207,4,0.1947
2018-11-11 19:00:00,31.8,65,21.4,2.47,5.69,194,204,4.6,0.198
2018-11-11 20:00:00,31.2,67,21.5,2.92,6.54,202,209,5.1,0.2012
2018-11-11 21:00:00,31.3,67,21.7,2.94,6.61,215,219,5.4,0.2045
2018-11-11 22:00:00,32.1,66,22.2,2.9,6.38,224,229,5.5,0.2077
2018-11-11 23:00:00,32.1,68,22.8,2.48,5.7,223,232,5.4,0.2109
2018-11-12 00:00:00,32.1,70,23.3,2.19,5.3,223,234,4.5,0.2142
2018-11-12 01:00:00,31.4,72,23.5,2.19,5.16,223,234,4,0.2174
2018-11-12 02:00:00,30.8,75,23.7,2,4.84,217,232,3.7,0.2207
2018-11-12 03:00:00,30.5,76,24,1.86,4.38,216,235,3.4,0.2239
2018-11-12 04:00:00,30.6,77,24.3,1.88,4.2,205,232,3.1,0.2271
2018-11-12 05:00:00,29.4,81,24.2,2.08,4.5,215,233,3.5,0.2162
2018-11-12 06:00:00,29.7,81,24.5,1.91,4.72,223,238,3.3,0.191
2018-11-12 07:00:00,31,78,24.9,1.89,3.92,212,232,3.9,0.1658
2018-11-12 08:00:00,34,71,25.5,1.91,3.82,223,225,4.3,0.1406
2018-11-12 09:00:00,36.6,66,26.5,1.92,2.84,261,260,4.7,0.1154
2018-11-12 10:00:00,38.9,64,27.6,2.06,2.86,256,258,5.3,0.0903
2018-11-12 11:00:00,40.2,62,28,2.21,3.07,252,251,5.6,0.0651
2018-11-12 12:00:00,41.3,56,26.7,2.73,3.75,262,261,7.1,0.0529
2018-11-12 13:00:00,40.3,58,26.9,3.04,4.3,261,258,6.7,0.0538
2018-11-12 14:00:00,39.2,64,27.9,2.86,4.24,282,278,6.7,0.0546
2018-11-12 15:00:00,37.1,71,28.6,2.97,4.61,312,311,6.2,0.0554
2018-11-12 16:00:00,35.7,74,28.2,2.2,4.1,321,317,6,0.0562
2018-11-12 17:00:00,34.8,76,27.9,2.02,4,327,323,4.4,0.0571
2018-11-12 18:00:00,33.8,72,25.6,2.69,5.17,312,317,4,0.0642
2018-11-12 19:00:00,33,74,25.7,2.33,4.72,329,328,4.9,0.0777
2018-11-12 20:00:00,32.3,77,26,2.39,4.89,327,329,4.4,0.0912
2018-11-12 21:00:00,31.7,80,26.2,2.61,5.15,328,331,4.6,0.1046
2018-11-12 22:00:00,31.1,83,26.6,2.69,5.19,338,341,5,0.1181
2018-11-12 23:00:00,30.5,83,26.1,2.59,4.83,332,336,5.2,0.1316
2018-11-13 00:00:00,29.8,83,25.4,2.69,5,338,340,5.2,0.145
2018-11-13 01:00:00,29.4,84,25.3,2.7,5.06,321,330,5,0.1585
2018-11-13 02:00:00,29.2,85,25.2,2.62,5.02,320,329,4.9,0.172
2018-11-13 03:00:00,28.6,87,25.1,2.3,4.22,304,324,5.1,0.1854
2018-11-13 04:00:00,28.6,87,25.2,2.78,5.02,300,314,4.8,0.1989
2018-11-13 05:00:00,28.6,86,24.9,2.98,5.52,310,316,5.6,0.2253
2018-11-13 06:00:00,27.7,89,25,2.94,5.94,305,315,5.6,0.2648
2018-11-13 07:00:00,28.5,84,24.1,3.2,5.94,309,316,6.5,0.3042
2018-11-13 08:00:00,30,73,22.3,3.42,5.17,308,313,7,0.3436
2018-11-13 09:00:00,31.7,63,20.5,4.22,6.18,306,309,9,0.383
2018-11-13 10:00:00,33.2,52,17.6,4.53,6.44,311,312,10.1,0.4224
2018-11-13 11:00:00,33,48,15.6,4.84,6.86,300,301,10.4,0.4619
2018-11-13 12:00:00,30.8,64,20.2,4.66,6.74,305,305,11,0.5011
2018-11-13 13:00:00,31.4,53,16.1,5.16,7.54,292,292,11,0.5403
2018-11-13 14:00:00,29.9,51,14.1,5,7.65,286,287,11.2,0.5795
2018-11-13 15:00:00,29.4,49,12.6,5.46,8.57,278,281,11.4,0.6186
2018-11-13 16:00:00,28.3,49,11.6,4.61,7.67,283,285,11.1,0.6578
2018-11-13 17:00:00,27.3,52,12,4.3,7.37,288,291,9.4,0.697
2018-11-13 18:00:00,25.7,55,11.5,5.37,8.86,297,298,10.5,0.7035
2018-11-13 19:00:00,24.5,53,9.6,5.51,8.92,299,300,10.9,0.6772
2018-11-13 20:00:00,23.5,52,8.5,5.15,8.42,299,300,11,0.651
2018-11-13 21:00:00,23.1,53,8.4,4.79,8.01,296,298,10.3,0.6248
2018-11-13 22:00:00,22.7,56,9.5,4.48,7.52,294,295,9.6,0.5986
2018-11-13 23:00:00,22.7,58,10.3,4.03,6.71,284,287,8.8,0.5723
2018-11-14 00:00:00,22.7,59,10.6,3.7,6.25,270,277,7.9,0.5461
2018-11-14 01:00:00,22.2,62,11.3,3.92,6.58,251,261,7.7,0.5199
2018-11-14 02:00:00,21.6,64,11.4,4.11,7.21,244,253,8,0.4937
2018-11-14 03:00:00,22.2,66,12.6,4.25,7.72,243,253,8.3,0.4675
2018-11-14 04:00:00,22.5,67,13.2,4.39,7.54,246,255,8.7,0.4412
2018-11-14 05:00:00,21.3,64,11.1,4.27,7.57,249,258,9.2,0.4275
2018-11-14 06:00:00,22.7,69,14,3.41,6.03,267,276,8.5,0.4262
2018-11-14 07:00:00,22.1,69,13.4,3.41,6.03,265,276,7.3,0.4249
2018-11-14 08:00:00,23.7,66,13.9,3.69,5.52,257,265,7.7,0.4236
2018-11-14 09:00:00,26.4,56,12.8,4.44,6.45,293,294,10,0.4223
2018-11-14 10:00:00,27.9,49,11.4,4.24,6.01,315,314,9.9,0.421
2018-11-14 11:00:00,28.8,48,11.4,3.41,4.83,320,320,9.6,0.4197
2018-11-14 12:00:00,29.6,47,12.1,2.94,4.05,325,327,8.2,0.4175
2018-11-14 13:00:00,30.3,47,12.5,2.25,3,328,330,7.3,0.4143
2018-11-14 14:00:00,30,48,12.8,2.01,2.64,333,335,6,0.4111
2018-11-14 15:00:00,28.9,51,13.2,1.53,2.06,349,346,5.1,0.4079
2018-11-14 16:00:00,26.2,68,17,1.1,2.1,360,3,3.4,0.4047
2018-11-14 17:00:00,25.2,66,15.5,1.41,2.38,8,15,2.1,0.4015
2018-11-14 18:00:00,24.8,70,16.2,0.22,0.1,243,90,2.5,0.3983
2018-11-14 19:00:00,23.6,82,18.8,0.51,1.49,101,132,1,0.3951
2018-11-14 20:00:00,23.1,79,17.7,0.78,1.78,50,128,1.3,0.3919
2018-11-14 21:00:00,23,77,16.8,1.25,2.94,151,162,1.6,0.3887
2018-11-14 22:00:00,23.3,71,15.3,2.02,4,200,181,2.8,0.3855
2018-11-14 23:00:00,23.4,70,15,1.65,3.31,194,177,3.2,0.3823
2018-11-15 00:00:00,23.3,70,15,2.38,4.53,195,186,3.8,0.3791
2018-11-15 01:00:00,24.1,68,15,2.28,4.91,157,176,4.2,0.3759
2018-11-15 02:00:00,24.1,72,16.4,1.7,4.05,152,160,3.8,0.3727
2018-11-15 03:00:00,24.9,75,18,1.98,4.92,135,142,2.7,0.3695
2018-11-15 04:00:00,26.7,75,19.8,2.47,5.66,122,132,4.1,0.3663
2018-11-15 05:00:00,27.9,74,20.8,2.78,6.04,120,129,4.9,0.3795
2018-11-15 06:00:00,28.8,80,23.5,3.04,6.44,107,118,5.5,0.4092
2018-11-15 07:00:00,29.9,82,25.2,3.29,6.62,110,117,6.1,0.4389
2018-11-15 08:00:00,32.2,77,25.9,4.11,7.48,116,120,8,0.4686
2018-11-15 09:00:00,33.2,72,25.2,4.94,7.92,126,127,9.8,0.4983
2018-11-15 10:00:00,33.5,71,25.2,4.88,7.78,133,135,10.2,0.528
2018-11-15 11:00:00,34.3,69,25,4.46,6.89,138,140,10.3,0.5577
2018-11-15 12:00:00,34.5,72,26.3,3.89,5.87,132,134,9.6,0.5551
2018-11-15 13:00:00,33.1,84,28.8,3.18,5.67,136,139,8,0.5202
2018-11-15 14:00:00,32.6,90,30,3.28,6.41,142,146,8.8,0.4853
2018-11-15 15:00:00,32.6,91,30.3,2.91,4.94,139,144,7.4,0.4504
2018-11-15 16:00:00,32.1,97,31.3,2.34,5.02,130,137,5.5,0.4155
2018-11-15 17:00:00,32.3,97,31.7,2.28,4.98,113,128,4.2,0.3806
2018-11-15 18:00:00,32.4,97,31.8,2.95,5.99,114,123,4.2,0.3566
2018-11-15 19:00:00,32.2,99,32,2.37,5.39,118,130,5.6,0.3434
2018-11-15 20:00:00,32.1,100,32.1,1.98,5.02,139,149,4.4,0.3303
2018-11-15 21:00:00,32,100,32,1.82,4.63,171,174,3.7,0.3172
2018-11-15 22:00:00,31.9,99,31.6,2.12,4.71,188,192,3.9,0.3041
2018-11-15 23:00:00,31.6,99,31.2,2.7,5.52,219,215,5,0.2909
2018-11-16 00:00:00,31.5,97,30.9,3.16,6.1,235,235,6,0.2778
2018-11-16 01:00:00,31.1,97,30.3,3.4,6.32,246,247,6.6,0.2647
2018-11-16 02:00:00,30.7,95,29.5,3.29,6.2,250,252,6.7,0.2516
2018-11-16 03:00:00,30.3,95,29.1,3,5.66,244,249,6.5,0.2384
2018-11-16 04:00:00,30.3,95,29.2,2.62,5.1,230,235,5.7,0.2253
2018-11-16 05:00:00,30.3,96,29.3,3.04,5.83,226,231,5.8,0.2479
2018-11-16 06:00:00,31.3,96,30.3,3.76,6.94,230,234,6.9,0.3062
2018-11-16 07:00:00,31.4,94,30,4.44,7.93,234,236,8.7,0.3645
2018-11-16 08:00:00,31.8,91,29.5,4.79,8.45,241,243,9.6,0.4228
2018-11-16 09:00:00,32.4,85,28.4,4.66,7.7,239,240,9.6,0.4811
2018-11-16 10:00:00,32.3,81,27.1,4.77,7.58,237,239,9.8,0.5394
2018-11-16 11:00:00,34.6,74,27.2,5.72,8.5,243,243,12.2,0.5977
2018-11-16 12:00:00,34.8,76,28.1,5.78,9.15,247,248,12.4,0.6328
2018-11-16 13:00:00,34.3,81,29,5.47,8.79,252,253,12.4,0.6447
2018-11-16 14:00:00,34.2,84,30,5.22,8.52,253,254,11.7,0.6566
2018-11-16 15:00:00,35.1,85,31,4.92,8.8,265,269,10.6,0.6684
2018-11-16 16:00:00,35.7,81,30.5,5.2,9.41,270,272,10.4,0.6803
2018-11-16 17:00:00,35.7,82,30.8,5.3,9.6,269,272,10.5,0.6922
2018-11-16 18:00:00,36.2,81,30.9,5.41,9.66,273,277,10.8,0.6845
2018-11-16 19:00:00,35.5,81,30.3,5,9.33,271,274,10.6,0.6572
2018-11-16 20:00:00,34.9,81,29.6,4.64,8.7,263,269,9.9,0.6299
2018-11-16 21:00:00,34,86,30.3,4.65,8.69,251,258,9.1,0.6027
2018-11-16 22:00:00,33.7,86,30.1,4.51,8.55,257,264,9.3,0.5754
2018-11-16 23:00:00,33.7,83,29.1,4.53,8.41,264,268,8.9,0.5481
2018-11-17 00:00:00,33.1,83,28.6,4.42,8.3,265,270,8.8,0.5209
2018-11-17 01:00:00,33,83,28.5,4.4,8.13,269,275,8.9,0.4936
2018-11-17 02:00:00,32.3,86,28.6,4.22,7.84,275,281,8.7,0.4663
2018-11-17 03:00:00,31.8,87,28.4,3.85,7.18,279,286,8.2,0.439
2018-11-17 04:00:00,31.5,82,26.7,3.54,6.74,286,291,7.5,0.4118
2018-11-17 05:00:00,30.9,80,25.5,3.2,6.2,284,291,6.9,0.3908
2018-11-17 06:00:00,31.3,74,24,3.64,6.6,302,305,6.1,0.376
2018-11-17 07:00:00,31,70,22.2,3.26,6.07,297,303,7.1,0.3613
2018-11-17 08:00:00,32.1,66,22.1,2.75,4.78,280,290,6.5,0.3466
2018-11-17 09:00:00,32.9,64,21.9,4.55,6.77,303,304,9,0.3318
2018-11-17 10:00:00,32.9,66,22.8,3.97,5.96,304,305,9.4,0.3171
2018-11-17 11:00:00,33.7,58,20.5,4.03,5.99,293,296,8.4,0.3024
2018-11-17 12:00:00,33,66,22.8,4.03,5.97,300,301,9,0.2891
2018-11-17 13:00:00,32.9,65,22.5,3.54,5.23,315,317,8.4,0.2774
2018-11-17 14:00:00,32.6,63,21.3,3,4.56,323,322,7.4,0.2656
2018-11-17 15:00:00,32.1,64,21.3,2.14,3.47,323,327,6.3,0.2538
2018-11-17 16:00:00,30.9,70,22.3,0.92,2.52,311,326,4.3,0.2421
2018-11-17 17:00:00,30.2,71,21.9,1.08,2.82,338,343,1.9,0.2303
2018-11-17 18:00:00,29.3,77,23,1.04,1.7,253,310,2.2,0.2186
2018-11-17 19:00:00,29.6,74,22.3,1,1.97,233,294,1.7,0.2068
2018-11-17 20:00:00,29.3,76,22.6,1.25,2.31,241,288,2.1,0.1951
2018-11-17 21:00:00,28.4,80,22.9,1.26,2.47,252,291,2.2,0.1833
2018-11-17 22:00:00,27.9,82,23.1,1.21,2.19,246,294,2.3,0.1715
2018-11-17 23:00:00,27.3,85,23.4,0.8,1.77,270,317,1.9,0.1598
2018-11-18 00:00:00,26.6,85,22.8,1.55,2.52,345,353,2.1,0.148
2018-11-18 01:00:00,26.7,79,21,1.41,2.4,352,360,2.7,0.1363
2018-11-18 02:00:00,26.1,78,20.3,1.12,1.73,350,10,2.1,0.1245
2018-11-18 03:00:00,25.6,79,20,0.98,1.33,336,13,1.5,0.1128
2018-11-18 04:00:00,25.3,80,20.1,0.64,0.8,51,90,1.6,0.101
2018-11-18 05:00:00,24.9,84,20.6,0.71,1.77,188,164,1.3,0.0892
2018-11-18 06:00:00,24.9,88,21.7,1.36,2.31,234,185,2.5,0.0775
2018-11-18 07:00:00,26.5,78,20.5,2.06,3.68,209,202,3.4,0.0657
2018-11-18 08:00:00,29.3,71,20.9,1.7,3.72,220,216,3.7,0.054
2018-11-18 09:00:00,31.8,67,22.2,2,2.98,233,230,4.8,0.0422
2018-11-18 10:00:00,33.9,65,23.3,2.55,3.62,244,242,6,0.0304
2018-11-18 11:00:00,35.8,59,22.8,3.23,4.53,248,248,7.6,0.0187
2018-11-18 12:00:00,36.3,56,22.2,3.55,5.11,248,247,8.1,0.0361
2018-11-18 13:00:00,36.1,56,22,3.79,5.54,252,250,8.4,0.0826
2018-11-18 14:00:00,35.7,57,21.9,4.03,5.92,256,254,8.6,0.1291
2018-11-18 15:00:00,34.8,59,21.9,3.81,5.99,256,255,8.6,0.1756
2018-11-18 16:00:00,33.1,64,22.3,2.53,5.19,252,254,7.9,0.2221
2018-11-18 17:00:00,31.5,67,22,2.46,5.54,243,250,4.7,0.2686
2018-11-18 18:00:00,29.2,75,22.3,2.97,6.63,225,236,4.3,0.2842
2018-11-18 19:00:00,27.5,79,21.8,3.26,7.31,230,240,5.6,0.2689
2018-11-18 20:00:00,26.4,83,21.9,3.47,7.69,229,238,5.9,0.2536
2018-11-18 21:00:00,26.4,84,22.3,3.4,7.54,242,248,6,0.2383
2018-11-18 22:00:00,26.4,86,22.9,3.64,7.48,254,262,6.5,0.223
2018-11-18 23:00:00,25.7,85,21.9,3.67,7.33,259,265,6.6,0.2077
2018-11-19 00:00:00,25.7,82,20.9,3.35,6.81,260,267,6.7,0.1923
2018-11-19 01:00:00,25.8,82,21.1,2.82,5.93,253,264,5.9,0.177
2018-11-19 02:00:00,25.7,85,21.8,2.59,5.32,242,258,4.9,0.1617
2018-11-19 03:00:00,25.4,88,22.4,2.41,4.81,228,249,4.4,0.1464
2018-11-19 04:00:00,25.5,91,23.1,2.26,4.43,225,245,4,0.1311
2018-11-19 05:00:00,25.5,92,23.6,1.91,3.98,227,245,3.6,0.1341
2018-11-19 06:00:00,24.3,97,23.6,2.1,3.86,205,233,2.9,0.1554
2018-11-19 07:00:00,26.1,97,25.4,2.31,4.33,198,220,3.7,0.1767
2018-11-19 08:00:00,29,90,26.4,2.28,4.61,195,207,4.7,0.198
2018-11-19 09:00:00,32.5,81,27.5,3.14,4.7,202,204,6.6,0.2193
2018-11-19 10:00:00,35.3,71,26.9,4.16,5.96,215,215,8.9,0.2406
2018-11-19 11:00:00,36.6,64,25.8,4.39,6.44,223,222,9.7,0.2619
2018-11-19 12:00:00,38.4,56,24,4,5.84,217,218,9.4,0.2834
2018-11-19 13:00:00,37.9,59,24.7,3.58,5.16,210,212,8.8,0.3052
2018-11-19 14:00:00,37.4,61,24.9,2.9,4.32,226,228,7.7,0.327
2018-11-19 15:00:00,35.9,66,25.8,1.66,3.86,237,239,6.1,0.3489
2018-11-19 16:00:00,30.1,81,24.9,2.28,4.09,241,248,3.2,0.3707
2018-11-19 17:00:00,30.9,79,25.2,2.69,5.33,239,247,4.4,0.3925
2018-11-19 18:00:00,31.2,83,26.6,1.39,3.83,240,263,4.4,0.4143
2018-11-19 19:00:00,31.5,84,27.3,1.84,3.96,241,260,3.1,0.4361
2018-11-19 20:00:00,31.7,87,28.2,2.18,4.53,254,264,3.8,0.458
2018-11-19 21:00:00,31.4,91,29.1,1.9,3.88,267,282,4,0.4798
2018-11-19 22:00:00,31.2,94,29.7,1.71,3.31,263,299,3.4,0.5016
2018-11-19 23:00:00,30.8,96,29.9,1.87,3.89,286,314,3,0.5234
2018-11-20 00:00:00,30.7,95,29.4,2.26,4.66,315,345,4,0.5452
2018-11-20 01:00:00,31.2,91,28.8,3.3,5.9,346,358,6.1,0.5671
2018-11-20 02:00:00,30.2,82,25.3,3.74,6.56,344,352,7.4,0.5889
2018-11-20 03:00:00,29.6,78,23.7,4.03,7,346,350,8,0.6107
