Time,temperature_2m,relativehumidity_2m,dewpoint_2m,windspeed_10m,windspeed_100m,winddirection_10m,winddirection_100m,windgusts_10m,Power
2020-03-04 20:00:00,29.4,71,21.2,4.18,9.48,228,232,7.1,0.1899
2020-03-04 21:00:00,28.1,74,20.8,2.78,7.51,240,243,6.9,0.2574
2020-03-04 22:00:00,22.6,78,16.7,3.57,4.84,191,218,4.5,0.3248
2020-03-04 23:00:00,25,77,18.7,2.6,6.64,182,198,4.1,0.3923
2020-03-05 00:00:00,26,77,19.7,3.04,7.4,163,181,4.7,0.4597
2020-03-05 01:00:00,27.9,76,21.3,4.44,9.63,166,175,7.2,0.5271
2020-03-05 02:00:00,28.5,75,21.7,5.32,10.92,164,172,8.8,0.5946
2020-03-05 03:00:00,29.4,76,22.8,5,10.42,179,184,9,0.662
2020-03-05 04:00:00,31.6,76,24.9,5.74,11.01,187,194,9.4,0.7295
2020-03-05 05:00:00,33.6,76,26.8,6.21,11.16,183,190,10.3,0.7455
2020-03-05 06:00:00,35.3,74,27.7,7.3,12.74,179,185,11.3,0.7101
2020-03-05 07:00:00,35.8,73,27.9,8.05,13.81,186,190,13.6,0.6747
2020-03-05 08:00:00,36.5,71,28.1,8.04,13.54,197,200,14,0.6392
2020-03-05 09:00:00,37.7,72,29.4,8.42,13.95,204,206,14.5,0.6038
2020-03-05 10:00:00,38.5,75,31.2,7.64,12.71,217,220,14.6,0.5684
2020-03-05 11:00:00,39.1,78,33,5.84,10.18,232,237,13.2,0.533
2020-03-05 12:00:00,41.3,75,34.1,5.48,9.27,249,252,10.3,0.5192
2020-03-05 13:00:00,42.7,67,32.4,6.09,10.24,256,258,11.5,0.527
2020-03-05 14:00:00,41.7,65,31,7.9,12.7,269,270,13.4,0.5348
2020-03-05 15:00:00,39.3,70,30.3,6.34,10.76,264,264,14.1,0.5426
2020-03-05 16:00:00,37.6,77,31.1,6.51,10.8,267,268,11.8,0.5505
2020-03-05 17:00:00,36.4,81,31,5.63,9.53,264,265,11.5,0.5583
2020-03-05 18:00:00,34.3,90,31.7,6.21,10,266,268,10,0.5773
2020-03-05 19:00:00,33.3,93,31.5,5.7,9.41,270,272,10.6,0.6073
2020-03-05 20:00:00,33,95,31.7,6.14,9.96,286,289,10.6,0.6374
2020-03-05 21:00:00,32.4,92,30.3,6.64,10.59,301,304,11.6,0.6675
2020-03-05 22:00:00,31.9,88,28.6,8.27,12.97,325,329,13.9,0.6976
2020-03-05 23:00:00,30.4,82,25.7,9.21,14.26,339,341,16,0.7276
2020-03-06 00:00:00,28.6,82,23.9,9.18,14.13,336,338,16.1,0.7577
2020-03-06 01:00:00,27.7,80,22.2,9.17,14.28,333,336,16.1,0.7878
2020-03-06 02:00:00,26.5,79,20.8,9.26,14.54,332,334,16.3,0.8178
2020-03-06 03:00:00,25.5,79,20,9.17,14.4,332,335,16.2,0.8479
2020-03-06 04:00:00,25.5,79,20,8.68,13.72,336,338,16,0.878
2020-03-06 05:00:00,25.2,79,19.7,8.15,12.85,337,339,15.2,0.8448
2020-03-06 06:00:00,25.8,77,19.5,7.12,11.28,343,345,14.2,0.7483
2020-03-06 07:00:00,24.9,77,18.8,7.03,11.16,345,348,12.5,0.6519
2020-03-06 08:00:00,24.5,77,18.3,6.65,10.16,344,347,12.4,0.5554
2020-03-06 09:00:00,25,69,16.3,7.06,10.17,353,353,12.6,0.4589
2020-03-06 10:00:00,26.4,69,17.6,6.12,8.52,355,356,12.8,0.3625
2020-03-06 11:00:00,27.9,66,18.1,5.5,7.5,360,360,11.3,0.266
2020-03-06 12:00:00,29.4,64,18.8,4.8,6.41,358,357,10.4,0.1996
2020-03-06 13:00:00,30.5,63,19.4,4.1,5.5,3,1,9.1,0.1633
2020-03-06 14:00:00,31.6,61,19.6,3.32,4.41,7,4,7.9,0.127
2020-03-06 15:00:00,32.2,61,20.2,2.65,3.52,11,7,6.5,0.0907
2020-03-06 16:00:00,32.2,63,21.1,1.43,2.34,25,20,5.1,0.0544
2020-03-06 17:00:00,30,64,19.5,1.5,1.5,53,37,3.1,0.0181
2020-03-06 18:00:00,23.1,74,16,2.24,1.77,117,133,2.6,0.0214
2020-03-06 19:00:00,24,73,16.8,1.86,2.69,126,135,2.9,0.0643
2020-03-06 20:00:00,23.1,75,16.3,1.92,2.88,141,146,2.8,0.1071
2020-03-06 21:00:00,23.4,72,15.7,2.06,3.67,151,154,3.2,0.1499
2020-03-06 22:00:00,22.9,72,15.1,2.4,4.55,163,161,3.6,0.1928
2020-03-06 23:00:00,22.6,71,14.7,2.77,5.65,167,167,4.2,0.2356
2020-03-07 00:00:00,22.2,71,14.1,3.14,6.49,171,170,4.8,0.2784
2020-03-07 01:00:00,22.1,70,13.7,3.5,7.2,180,179,5.5,0.3213
2020-03-07 02:00:00,22,69,13.3,3.7,7.51,180,183,6,0.3641
2020-03-07 03:00:00,21.6,70,13.2,3.9,7.74,180,186,6.4,0.4069
2020-03-07 04:00:00,21.4,70,13.2,4.2,8.14,179,186,6.9,0.4498
2020-03-07 05:00:00,21.5,71,13.6,4.5,8.56,180,187,7.4,0.4878
2020-03-07 06:00:00,22.1,78,16.2,4.82,9.1,175,182,8,0.5209
2020-03-07 07:00:00,22.6,78,16.8,4.91,9.51,176,182,8.6,0.5541
2020-03-07 08:00:00,26.1,75,19.4,5.32,10,175,181,9.4,0.5873
2020-03-07 09:00:00,30.3,71,22.1,6.01,9.3,177,181,10.9,0.6204
2020-03-07 10:00:00,34.1,65,23.6,6.4,9.8,179,181,11.9,0.6536
2020-03-07 11:00:00,37.5,60,24.8,6.7,10.21,181,183,12.4,0.6868
2020-03-07 12:00:00,43.1,44,22.6,7.52,10.45,184,185,14,0.7126
2020-03-07 13:00:00,44.8,48,26.1,7.47,10.42,188,189,14,0.7311
2020-03-07 14:00:00,46.5,47,27.5,7.3,10.49,189,191,13.6,0.7496
2020-03-07 15:00:00,47.3,51,30.2,6.79,10.32,189,192,13.1,0.768
2020-03-07 16:00:00,46.9,52,30.3,7.24,11.42,191,194,12.6,0.7865
2020-03-07 17:00:00,45.1,54,29.6,6.77,11.5,193,195,12.5,0.805
2020-03-07 18:00:00,40.2,61,27.7,6.11,11.67,183,186,11.6,0.8116
2020-03-07 19:00:00,40.8,57,26.8,6.85,12.35,187,189,11.6,0.8063
2020-03-07 20:00:00,40.6,55,25.8,7.07,12.71,188,190,12,0.801
2020-03-07 21:00:00,40.2,55,25.3,7.1,12.79,190,192,12.3,0.7956
2020-03-07 22:00:00,39.2,57,25.2,6.73,12.08,191,194,12.2,0.7903
2020-03-07 23:00:00,38.5,59,25.4,6.4,11.83,194,199,11.4,0.785
2020-03-08 00:00:00,38.4,59,25.3,6.39,11.66,197,202,10.9,0.7797
2020-03-08 01:00:00,38.4,58,25,6.48,11.95,200,204,11.1,0.7744
2020-03-08 02:00:00,38.3,58,24.7,6.52,12.03,201,205,11.3,0.769
2020-03-08 03:00:00,37.7,58,24.4,6.32,11.56,198,203,11.2,0.7637
2020-03-08 04:00:00,37.5,59,24.6,5.82,10.9,196,202,10.7,0.7584
2020-03-08 05:00:00,37.2,61,24.9,5.58,10.58,195,202,10,0.7557
2020-03-08 06:00:00,38.3,60,25.7,5.65,11.05,193,201,9.5,0.7557
2020-03-08 07:00:00,39.3,60,26.6,6.69,11.95,194,199,11.2,0.7556
2020-03-08 08:00:00,42.1,58,28.5,7.11,11.7,194,198,12.2,0.7556
2020-03-08 09:00:00,45.3,57,30.8,6.63,10.95,191,196,12.3,0.7555
2020-03-08 10:00:00,48.5,53,32,7.4,10.8,193,196,13.3,0.7555
2020-03-08 11:00:00,51.6,49,33,7.79,11.23,196,198,14.2,0.7555
2020-03-08 12:00:00,54.2,46,34,7.97,11.37,200,201,14.6,0.766
2020-03-08 13:00:00,56.4,44,34.8,7.88,11.18,200,202,14.6,0.7872
2020-03-08 14:00:00,57.3,45,36.3,7.97,11.42,198,199,14.5,0.8083
2020-03-08 15:00:00,57.9,48,38.1,7.62,11.26,197,198,14.5,0.8295
2020-03-08 16:00:00,57.3,51,39.2,7.5,11.7,196,198,13.3,0.8507
2020-03-08 17:00:00,55.2,54,38.7,7.09,11.86,196,199,13,0.8718
2020-03-08 18:00:00,53.3,53,36.6,7.17,12.81,188,190,12.2,0.8791
2020-03-08 19:00:00,53.7,50,35.3,7.77,13.34,192,195,13.4,0.8726
2020-03-08 20:00:00,52.7,48,33.6,7.23,12.78,194,197,13.4,0.866
2020-03-08 21:00:00,52.2,48,33.3,7.52,13.24,203,206,13,0.8594
2020-03-08 22:00:00,51.8,50,33.8,7.34,12.93,209,212,16,0.8529
2020-03-08 23:00:00,50.9,52,33.8,6.59,11.99,202,207,15.5,0.8463
2020-03-09 00:00:00,50.2,50,32.2,6.58,12.12,204,208,11.5,0.8397
2020-03-09 01:00:00,49.7,47,30.3,6.58,12.07,208,211,11.3,0.8332
2020-03-09 02:00:00,49.6,44,28.4,6.83,12.26,212,215,11.8,0.8266
2020-03-09 03:00:00,49.9,42,27.5,6.96,12.37,215,219,12.1,0.82
2020-03-09 04:00:00,50,45,29.3,6.98,12.12,218,221,12.1,0.8135
2020-03-09 05:00:00,49.5,58,35.2,7.14,12.27,217,221,12.3,0.8023
2020-03-09 06:00:00,48.6,69,38.9,6.05,11.14,211,217,12.4,0.7864
2020-03-09 07:00:00,49.2,80,43.4,6.98,11.85,207,212,12,0.7705
2020-03-09 08:00:00,49.1,89,46,7.02,11.54,208,212,12.3,0.7547
2020-03-09 09:00:00,48.4,94,46.8,6.32,10.6,203,206,12.2,0.7388
2020-03-09 10:00:00,49.1,93,47.1,6.89,11.05,206,209,12,0.7229
2020-03-09 11:00:00,48.6,91,46.1,6.71,10.92,207,208,12.1,0.7071
2020-03-09 12:00:00,48.3,91,45.7,6.17,10.11,205,207,11.9,0.646
2020-03-09 13:00:00,48.9,92,46.5,5.59,8.95,207,208,10.9,0.5397
2020-03-09 14:00:00,49.1,92,46.9,5.41,8.6,208,209,9.8,0.4334
2020-03-09 15:00:00,48.2,93,46.4,4.61,7.74,207,209,9.5,0.3271
2020-03-09 16:00:00,47.7,94,46.1,3.49,6.23,207,210,8,0.2208
2020-03-09 17:00:00,46.8,96,45.6,1.63,4.24,223,223,5.9,0.1146
2020-03-09 18:00:00,44.1,97,43.4,2.02,3.75,213,224,2.6,0.0737
2020-03-09 19:00:00,43.6,98,43.1,1.82,3.57,261,252,2.5,0.0983
2020-03-09 20:00:00,42.9,98,42.3,5.11,8.32,337,342,8.3,0.1228
2020-03-09 21:00:00,40.4,95,39.2,4.98,8.29,338,342,9.2,0.1474
2020-03-09 22:00:00,39.7,95,38.3,5.26,8.6,346,351,8.9,0.1719
2020-03-09 23:00:00,36.8,94,35.2,6.61,9.73,3,5,11.6,0.1965
2020-03-10 00:00:00,34.9,92,32.8,6.3,9.4,360,2,11.8,0.221
2020-03-10 01:00:00,33.6,91,31.3,5.61,8.5,357,359,11.1,0.2456
2020-03-10 02:00:00,33,90,30.4,5.14,7.92,353,356,9.9,0.2702
2020-03-10 03:00:00,32.8,89,30,4.44,6.99,346,347,9,0.2947
2020-03-10 04:00:00,32.2,87,28.8,5,7.37,340,342,8.7,0.3193
2020-03-10 05:00:00,30.4,86,26.7,4.78,7.24,340,342,8.9,0.3088
2020-03-10 06:00:00,27.5,87,24,4.54,7.71,346,350,8.4,0.2634
2020-03-10 07:00:00,26.9,81,22,4.02,6.8,354,359,7.8,0.218
2020-03-10 08:00:00,28.5,69,19.5,4.2,5.8,359,2,8.2,0.1726
2020-03-10 09:00:00,30.8,60,18.6,3.81,4.9,355,358,8.5,0.1271
2020-03-10 10:00:00,34.1,55,19.5,2.9,3.71,2,3,8.1,0.0817
2020-03-10 11:00:00,37.2,52,21.1,2.32,2.84,7,10,7.1,0.0363
2020-03-10 12:00:00,39.9,50,22.7,1.68,1.99,17,18,6.4,0.0124
2020-03-10 13:00:00,42.2,48,23.9,0.92,1.13,41,45,5.6,0.0102
2020-03-10 14:00:00,44.1,46,24.4,0.91,1.02,174,169,4.6,0.0079
2020-03-10 15:00:00,45.3,44,24.8,1.61,1.91,173,174,4.8,0.0057
2020-03-10 16:00:00,45.4,45,25,2.44,3.04,161,163,5.3,0.0034
2020-03-10 17:00:00,44,51,27,1.66,2.97,155,160,5.5,0.0011
2020-03-10 18:00:00,40.5,57,26.5,1.14,1.53,128,169,2.7,0.0003
2020-03-10 19:00:00,36.6,68,26.9,1.98,2.31,135,175,2.2,0.001
2020-03-10 20:00:00,37.6,64,26.7,1.68,4.11,163,184,2.7,0.0017
2020-03-10 21:00:00,39.1,62,27.1,2.53,5.71,171,183,4.2,0.0023
2020-03-10 22:00:00,36.8,73,28.9,2.86,6.11,168,183,5.2,0.003
2020-03-10 23:00:00,37.1,79,31.2,2.15,4.7,158,178,4.9,0.0036
2020-03-11 00:00:00,36.6,88,33.4,3.01,5.91,165,176,5,0.0043
2020-03-11 01:00:00,34.7,98,34.1,2.8,4.93,180,186,6,0.005
2020-03-11 02:00:00,33.9,100,33.8,2.47,4.15,148,165,4.6,0.0056
2020-03-11 03:00:00,33.6,99,33.4,3.16,5.3,169,178,5.5,0.0063
2020-03-11 04:00:00,33.2,100,33.2,3.37,5.7,168,178,5.7,0.007
2020-03-11 05:00:00,33.3,99,33.1,3.63,6.21,172,184,6.1,0.0106
2020-03-11 06:00:00,33.8,99,33.5,2.95,5.23,156,173,6.1,0.0173
2020-03-11 07:00:00,34.8,98,34.3,3.13,5.4,163,179,5.2,0.024
2020-03-11 08:00:00,36.1,98,35.5,3.03,4.85,188,194,5.3,0.0306
2020-03-11 09:00:00,37.1,95,35.9,2.91,4.3,207,211,5.2,0.0373
2020-03-11 10:00:00,39,94,37.5,2.83,4.03,222,226,5.5,0.044
2020-03-11 11:00:00,40.8,91,38.3,3.26,4.47,243,243,6.2,0.0506
2020-03-11 12:00:00,42.6,83,37.6,3.38,4.65,251,251,6.5,0.0495
2020-03-11 13:00:00,43.5,77,36.9,3.58,4.85,247,248,6.8,0.0405
2020-03-11 14:00:00,43.5,78,37.1,3.53,4.92,245,246,7,0.0315
2020-03-11 15:00:00,43.9,77,37.1,3.55,4.94,248,249,7.5,0.0225
2020-03-11 16:00:00,44.6,72,36.1,2.83,3.94,238,240,6.7,0.0135
2020-03-11 17:00:00,43.9,75,36.4,2.06,3.74,231,236,5.4,0.0045
2020-03-11 18:00:00,40,82,34.8,0.81,0.81,7,300,3.4,0.0204
2020-03-11 19:00:00,37.8,91,35.3,1.12,1.34,117,153,1.2,0.0612
2020-03-11 20:00:00,37.2,89,34.2,1.87,4.23,164,187,2.7,0.102
2020-03-11 21:00:00,36.1,90,33.4,3.11,6.84,176,186,5,0.1428
2020-03-11 22:00:00,35,90,32.3,3.41,7.47,185,192,5.7,0.1837
2020-03-11 23:00:00,34.4,90,31.9,3.44,7.62,188,194,5.8,0.2245
2020-03-12 00:00:00,33.8,92,31.8,3.63,7.82,188,196,6.1,0.2653
2020-03-12 01:00:00,33.4,93,31.6,3.7,8.06,182,191,6.3,0.3061
2020-03-12 02:00:00,33.6,94,32,4.22,8.41,175,183,7,0.3469
2020-03-12 03:00:00,34.5,94,33,4.36,8.3,171,179,7.4,0.3877
2020-03-12 04:00:00,33.6,95,32.3,4.49,8.71,168,177,7.5,0.4285
2020-03-12 05:00:00,33.9,95,32.7,5.07,9.48,165,173,8.5,0.4782
2020-03-12 06:00:00,35.1,96,34.1,5.34,9.67,167,173,9.3,0.5367
2020-03-12 07:00:00,36.8,93,34.9,5.53,9.41,174,178,9.5,0.5952
2020-03-12 08:00:00,37.6,94,36.2,5.8,9.62,165,171,9.9,0.6538
2020-03-12 09:00:00,38.4,95,37,6.42,10.62,162,166,11.1,0.7123
2020-03-12 10:00:00,39.7,95,38.4,6.84,12.27,155,161,11.6,0.7708
2020-03-12 11:00:00,43.4,91,40.9,6.66,12.37,154,160,12.2,0.8293
2020-03-12 12:00:00,51.2,70,42,8.14,11.46,169,170,15,0.8327
2020-03-12 13:00:00,54.6,65,42.9,7.91,11,178,179,15,0.7809
2020-03-12 14:00:00,55.4,62,42.5,9.31,13.83,195,196,17.5,0.7291
2020-03-12 15:00:00,58.8,59,44.5,8.62,12.67,202,204,16.1,0.6773
2020-03-12 16:00:00,56.3,72,47.4,7.38,11.68,213,214,17.1,0.6255
2020-03-12 17:00:00,51.7,93,49.8,9.18,14.2,250,251,15.6,0.5737
2020-03-12 18:00:00,44.6,88,41.1,7.69,12.18,298,300,17.3,0.5524
2020-03-12 19:00:00,41.5,90,38.9,6.98,11.4,295,297,13.5,0.5616
2020-03-12 20:00:00,40.2,87,36.6,6.98,11.14,295,297,13,0.5707
2020-03-12 21:00:00,40.2,86,36.4,7.34,11.65,290,291,12.2,0.5798
2020-03-12 22:00:00,38.5,76,31.8,8.73,13.45,300,300,15.7,0.589
2020-03-12 23:00:00,36.6,78,30.4,7.75,12.3,294,296,15.4,0.5981
2020-03-13 00:00:00,35.7,67,25.8,8.02,12.62,293,294,14.1,0.6073
2020-03-13 01:00:00,34.1,60,21.6,8.01,12.7,290,292,14.1,0.6164
2020-03-13 02:00:00,32.1,61,20.4,8.25,13.13,289,291,14.3,0.6255
2020-03-13 03:00:00,30.3,66,20.4,7.95,12.68,291,293,14.5,0.6347
2020-03-13 04:00:00,29.1,71,20.8,7.49,12.06,289,290,13.9,0.6438
2020-03-13 05:00:00,28.1,70,19.6,7.18,11.61,289,290,13.1,0.6495
2020-03-13 06:00:00,28.7,65,18.4,6.31,10.57,285,287,13.1,0.6516
2020-03-13 07:00:00,29.2,64,18.5,6.95,10.65,293,294,11.9,0.6538
2020-03-13 08:00:00,30.5,59,17.9,7.69,10.97,298,299,14,0.6559
2020-03-13 09:00:00,32.7,54,17.7,7.32,9.99,292,293,14,0.6581
2020-03-13 10:00:00,34.8,49,17.7,7.27,9.74,288,289,13.8,0.6602
2020-03-13 11:00:00,37,45,17.4,7.2,9.6,284,284,14,0.6624
2020-03-13 12:00:00,39.3,39,16.2,7.41,9.87,280,281,14.2,0.6665
2020-03-13 13:00:00,41.1,34,15,7.6,10.24,279,280,14.5,0.6725
2020-03-13 14:00:00,42.4,31,14,7.91,10.87,279,280,15,0.6786
2020-03-13 15:00:00,42.6,30,13.6,7.96,10.94,282,282,15,0.6846
2020-03-13 16:00:00,41.9,31,13.4,7.6,10.73,286,286,14.8,0.6907
2020-03-13 17:00:00,40.1,35,14.9,6.24,9.56,292,291,13.8,0.6967
2020-03-13 18:00:00,36.2,42,15.2,4.37,7.82,290,291,10.9,0.6697
2020-03-13 19:00:00,34.5,45,15.1,4.02,7.82,289,291,7.5,0.6095
2020-03-13 20:00:00,34,47,15.8,4.22,7.84,292,293,7.3,0.5493
2020-03-13 21:00:00,33.4,49,16.1,4.2,7.65,295,297,7.4,0.4891
2020-03-13 22:00:00,32.8,49,15.9,4.58,7.93,302,304,7.9,0.4289
2020-03-13 23:00:00,31.4,52,15.8,4.04,7.14,312,314,7.9,0.3688
2020-03-14 00:00:00,30.3,55,16,3.71,6.62,333,333,6.9,0.3086
2020-03-14 01:00:00,29.2,57,15.7,3.77,6.61,349,350,6.8,0.2484
2020-03-14 02:00:00,27.1,61,15.3,2.57,5.38,347,350,6.6,0.1882
2020-03-14 03:00:00,26.9,61,15.4,2.7,5.02,360,5,4.9,0.128
2020-03-14 04:00:00,24,70,15.8,2.21,5.1,5,11,4.7,0.0679
2020-03-14 05:00:00,24,72,16.2,1.94,4.46,12,20,4,0.0351
2020-03-14 06:00:00,26.2,69,17.3,2.67,4.92,13,24,4,0.0299
2020-03-14 07:00:00,27.4,67,17.8,2.12,3.81,19,30,5,0.0246
2020-03-14 08:00:00,29,64,18.3,2.59,3.41,28,32,6,0.0193
2020-03-14 09:00:00,30.6,60,18.5,3.12,4,50,53,6.5,0.014
2020-03-14 10:00:00,31.2,60,18.8,2.42,3.13,60,63,6.7,0.0087
2020-03-14 11:00:00,32.4,58,19.1,2.42,3,52,53,5.5,0.0034
2020-03-14 12:00:00,33.2,57,19.5,2.69,3.39,42,45,6.2,0.0108
2020-03-14 13:00:00,33.2,58,20.1,2.21,2.79,18,21,6.2,0.0306
2020-03-14 14:00:00,32.5,63,21.3,2.51,3.11,5,6,5.5,0.0505
2020-03-14 15:00:00,32.1,65,21.5,3.23,4.22,22,22,6.3,0.0704
2020-03-14 16:00:00,31.4,67,21.9,3.83,5.16,20,22,7.3,0.0903
2020-03-14 17:00:00,30.9,68,21.4,3.76,5.15,29,29,7.5,0.1102
2020-03-14 18:00:00,29.2,69,20.3,3.31,5.28,25,27,7,0.1237
2020-03-14 19:00:00,26.9,77,20.6,2.92,5.68,22,28,5.8,0.1307
2020-03-14 20:00:00,26.2,80,20.8,3.09,6.11,25,32,5.2,0.1377
2020-03-14 21:00:00,27.2,71,19.1,3.92,6.8,38,41,6.8,0.1447
2020-03-14 22:00:00,27.5,66,17.7,3.98,6.65,39,43,7.2,0.1518
2020-03-14 23:00:00,26.9,68,17.9,3.61,6.2,48,52,7,0.1588
2020-03-15 00:00:00,25.4,73,17.9,3.08,5.92,54,60,6.3,0.1658
2020-03-15 01:00:00,23.9,77,17.8,2.42,5.56,52,60,5.2,0.1728
2020-03-15 02:00:00,23.4,80,18,2.27,5.2,41,52,4.1,0.1798
2020-03-15 03:00:00,23.6,81,18.7,2.15,4.83,28,40,3.9,0.1868
2020-03-15 04:00:00,24.6,80,19.3,2.33,4.82,31,42,3.9,0.1938
2020-03-15 05:00:00,24.7,81,19.6,2.98,5.59,40,43,5.1,0.1866
2020-03-15 06:00:00,24.3,79,18.7,3.58,6.24,30,35,5.8,0.1652
2020-03-15 07:00:00,24.3,77,18,3.89,5.78,26,30,7,0.1438
2020-03-15 08:00:00,25.9,72,18.3,3.72,4.91,31,33,7.6,0.1224
2020-03-15 09:00:00,28.7,63,17.8,3.36,4.2,37,38,7.6,0.101
2020-03-15 10:00:00,30.7,62,19.2,2.94,3.64,35,37,7.5,0.0795
2020-03-15 11:00:00,32.9,58,19.6,2.62,3.18,40,44,7.2,0.0581
2020-03-15 12:00:00,34.8,55,20.4,2.77,3.34,49,51,7.2,0.0435
2020-03-15 13:00:00,36.2,54,21.2,2.82,3.4,63,66,7.3,0.0356
2020-03-15 14:00:00,37.5,53,22,2.62,3.31,83,85,7.2,0.0277
2020-03-15 15:00:00,38.3,52,22.2,2.31,2.92,95,96,6.7,0.0198
2020-03-15 16:00:00,38.8,50,21.9,2.22,2.75,98,100,5.9,0.0119
2020-03-15 17:00:00,38.4,49,21,2.09,2.88,107,110,5.2,0.004
2020-03-15 18:00:00,31.6,66,21.7,2.34,4.52,110,118,3.9,0.0065
2020-03-15 19:00:00,31.8,58,18.7,3.83,7.62,123,128,6.4,0.0195
2020-03-15 20:00:00,29.8,59,17.4,3.36,6.98,127,128,6.7,0.0324
2020-03-15 21:00:00,27.6,67,18.2,3.38,6.9,124,129,5.7,0.0454
2020-03-15 22:00:00,26.1,76,19.5,3.3,6.75,125,130,5.8,0.0584
2020-03-15 23:00:00,25.1,81,20.2,2.9,6.24,134,139,5.6,0.0713
2020-03-16 00:00:00,24.6,84,20.4,2.7,5.85,141,147,5,0.0843
2020-03-16 01:00:00,24.2,86,20.7,2.66,5.87,146,150,4.6,0.0973
2020-03-16 02:00:00,24.3,88,21.3,2.5,5.58,164,165,4.6,0.1102
2020-03-16 03:00:00,25.4,86,21.9,2.82,5.7,174,178,4.8,0.1232
2020-03-16 04:00:00,25.1,89,22.3,2.72,5.9,174,181,4.8,0.1362
2020-03-16 05:00:00,27.2,83,22.8,2.5,4.73,178,186,5.3,0.1325
2020-03-16 06:00:00,28.5,81,23.4,2.52,4.65,187,199,4.4,0.1121
2020-03-16 07:00:00,29.9,78,23.9,2.53,4.49,189,201,4.5,0.0917
2020-03-16 08:00:00,31.5,76,24.7,2.4,3.63,180,188,4.7,0.0713
2020-03-16 09:00:00,34.2,71,25.9,3.28,4.34,192,195,6.5,0.0509
2020-03-16 10:00:00,36.1,70,27.1,3.29,4.31,200,202,6.8,0.0306
2020-03-16 11:00:00,36.5,70,27.7,3.44,4.61,206,207,6.8,0.0102
2020-03-16 12:00:00,37.4,70,28.5,3.64,4.8,212,211,7.5,0.0085
2020-03-16 13:00:00,38.3,67,28.3,3.75,4.88,226,227,7.6,0.0254
2020-03-16 14:00:00,39.4,63,27.8,4.05,5.35,237,237,7.9,0.0423
2020-03-16 15:00:00,39.4,63,27.9,4.22,5.7,248,248,8.1,0.0592
2020-03-16 16:00:00,39,66,28.5,4.08,5.73,253,254,8,0.0762
2020-03-16 17:00:00,38.4,68,28.7,3.89,5.82,252,254,7.6,0.0931
2020-03-16 18:00:00,36.2,73,28.5,3.22,5.68,240,244,7,0.1315
2020-03-16 19:00:00,35.7,73,28,3.07,5.68,251,256,5.6,0.1915
2020-03-16 20:00:00,34.9,75,27.7,3.05,5.89,247,255,5.3,0.2514
2020-03-16 21:00:00,32.4,81,27.4,3.18,6.86,242,251,5.3,0.3114
2020-03-16 22:00:00,33.5,78,27.4,3.79,7.26,252,258,6.4,0.3714
2020-03-16 23:00:00,34.3,78,28.1,4.75,8.23,262,265,8.1,0.4313
2020-03-17 00:00:00,34.5,80,28.8,5.1,8.6,268,271,8.9,0.4913
2020-03-17 01:00:00,34.7,79,28.7,5.2,8.7,269,271,8.9,0.5512
2020-03-17 02:00:00,34.1,83,29.4,5.75,9.31,283,285,10,0.6112
2020-03-17 03:00:00,31.1,73,23.4,7.06,10.81,291,292,12.5,0.6712
2020-03-17 04:00:00,28.6,66,18.6,6.62,9.95,299,300,12.7,0.7311
2020-03-17 05:00:00,26.9,62,15.8,5.46,8.75,298,301,11.7,0.7131
2020-03-17 06:00:00,24.7,65,14.4,4.61,8.18,300,303,9.6,0.6172
2020-03-17 07:00:00,25.6,64,15.2,4.25,7.39,297,300,8,0.5212
2020-03-17 08:00:00,27.7,61,16,5.15,7.03,299,300,9.8,0.4252
2020-03-17 09:00:00,30.4,56,16.7,5.01,6.62,296,297,10,0.3292
2020-03-17 10:00:00,33.4,50,16.8,4.52,5.82,298,299,10,0.2333
2020-03-17 11:00:00,36.4,46,17.6,3.94,5.1,297,298,9.5,0.1373
2020-03-17 12:00:00,39.1,44,18.7,3.2,4.03,284,284,8.9,0.0837
2020-03-17 13:00:00,41.3,41,19.6,3.01,3.91,264,266,7.8,0.0726
2020-03-17 14:00:00,42.8,40,19.9,2.75,3.45,251,253,7.5,0.0614
2020-03-17 15:00:00,43.4,38,19.7,2.52,3.14,236,239,6.9,0.0503
2020-03-17 16:00:00,43.3,39,19.9,2.83,3.68,225,227,6.2,0.0391
2020-03-17 17:00:00,41.9,45,21.8,2.42,3.54,204,209,6.2,0.0279
2020-03-17 18:00:00,36,54,21.2,2.31,5.35,198,201,4.1,0.0228
2020-03-17 19:00:00,33.9,56,20.1,2.52,6.1,187,190,4.1,0.0237
2020-03-17 20:00:00,32.5,58,19.4,2.65,6.3,169,178,4.3,0.0246
2020-03-17 21:00:00,35.9,49,18.4,3.28,6.82,149,158,5.4,0.0254
2020-03-17 22:00:00,34.8,51,18.5,3.35,7.02,170,176,5.7,0.0263
2020-03-17 23:00:00,33.9,58,20.7,2.73,6.1,172,181,5.8,0.0272
2020-03-18 00:00:00,33.8,62,22.1,2.11,5.12,175,184,4.6,0.0281
2020-03-18 01:00:00,33.7,64,23,2.01,4.31,153,176,5.2,0.029
2020-03-18 02:00:00,33,68,23.5,3,5.76,150,160,5.2,0.0299
2020-03-18 03:00:00,33.5,67,23.8,3.76,6.71,151,160,6.4,0.0308
2020-03-18 04:00:00,32.5,77,26.2,3.81,6.53,150,155,6.7,0.0317
