Time,temperature_2m,relativehumidity_2m,dewpoint_2m,windspeed_10m,windspeed_100m,winddirection_10m,winddirection_100m,windgusts_10m,Power
2019-01-12 10:00:00,28.6,75,21.6,4.46,6.22,44,46,8.1,0.1518
2019-01-12 11:00:00,29.1,74,22,4.6,6.31,48,49,8.5,0.1671
2019-01-12 12:00:00,30.2,75,23.1,4.92,6.56,52,52,9.1,0.1693
2019-01-12 13:00:00,30.3,75,23.5,4.75,6.38,49,49,9.1,0.1585
2019-01-12 14:00:00,30.6,75,23.5,4.81,6.51,47,46,8.7,0.1477
2019-01-12 15:00:00,31.1,75,24,4.68,6.38,48,49,8.8,0.1369
2019-01-12 16:00:00,30.5,77,24.3,3.82,5.52,43,45,8.5,0.1261
2019-01-12 17:00:00,29.8,80,24.3,3.4,5.73,43,47,6.8,0.1153
2019-01-12 18:00:00,28.7,84,24.4,3.84,6.51,39,43,5.7,0.1085
2019-01-12 19:00:00,29,79,23.5,4.03,6.67,46,50,6.8,0.1058
2019-01-12 20:00:00,28.8,78,22.6,3.56,6.05,52,56,6.7,0.1031
2019-01-12 21:00:00,28.9,76,22.2,3.11,5.44,48,54,6,0.1003
2019-01-12 22:00:00,28.9,75,21.8,2.48,4.74,47,55,5.3,0.0976
2019-01-12 23:00:00,26,83,21.4,2,4.72,37,54,4.1,0.0949
2019-01-13 00:00:00,26.1,80,20.8,2.42,5.16,30,46,4,0.0922
2019-01-13 01:00:00,26.2,79,20.5,2.3,4.82,34,48,4.2,0.0894
2019-01-13 02:00:00,24.9,83,20.5,1.7,4.19,40,57,3.7,0.0867
2019-01-13 03:00:00,23.8,88,20.7,1.64,3.94,38,60,2.7,0.084
2019-01-13 04:00:00,22.5,90,19.9,1.72,3.91,36,58,2.6,0.0813
2019-01-13 05:00:00,21.8,91,19.7,1.64,3.97,38,56,2.7,0.0785
2019-01-13 06:00:00,20.3,93,18.6,2.04,2.13,11,49,2.6,0.0758
2019-01-13 07:00:00,21.8,94,20.3,1.12,1.77,10,47,2.3,0.0731
2019-01-13 08:00:00,21.6,94,20.3,0.98,1.66,24,57,1.6,0.0704
2019-01-13 09:00:00,25.1,89,22.2,1.03,1.73,61,80,2.8,0.0677
2019-01-13 10:00:00,28.2,80,22.7,0.82,1,104,96,3.4,0.0649
2019-01-13 11:00:00,30.7,73,23.2,0.22,0.28,153,135,3.4,0.0622
2019-01-13 12:00:00,32,72,23.9,0.5,0.5,217,217,3.4,0.0595
2019-01-13 13:00:00,33.3,69,24.3,0.98,1.12,204,207,4,0.0568
2019-01-13 14:00:00,33.7,68,24.4,1.48,1.75,208,211,4.3,0.054
2019-01-13 15:00:00,33.6,68,24.4,1.97,2.33,210,211,4.6,0.0513
2019-01-13 16:00:00,32.8,70,24.2,2.24,2.78,207,210,4.6,0.0486
2019-01-13 17:00:00,30.5,77,24.3,1.77,3.58,196,207,4.3,0.0459
2019-01-13 18:00:00,26.4,86,22.8,2.92,6.33,186,196,4.5,0.0607
2019-01-13 19:00:00,26.6,86,22.9,3.64,7.21,196,204,6,0.093
2019-01-13 20:00:00,25.7,90,23.1,3.24,6.66,214,221,5.9,0.1254
2019-01-13 21:00:00,25.2,92,23.3,3.34,6.79,219,226,5.4,0.1577
2019-01-13 22:00:00,25.3,92,23.4,4.12,7.71,219,223,6.8,0.19
2019-01-13 23:00:00,25.4,92,23.5,4.56,7.66,218,221,7.6,0.2224
2019-01-14 00:00:00,25.7,92,23.8,4.7,7.3,218,221,8.1,0.2547
2019-01-14 01:00:00,26,91,23.6,4.42,7.15,218,222,8,0.2871
2019-01-14 02:00:00,26.4,88,23.5,5.04,7.65,219,222,8.4,0.3194
2019-01-14 03:00:00,26.6,90,24,4.83,7.7,214,218,8.6,0.3517
2019-01-14 04:00:00,26.2,90,23.7,4.75,7.96,210,215,8.2,0.3841
2019-01-14 05:00:00,24.9,92,23,4.1,7.32,214,219,8.1,0.3843
2019-01-14 06:00:00,24.7,93,22.9,3.83,6.86,221,226,6.9,0.3524
2019-01-14 07:00:00,24.7,90,22.2,4.41,7.4,213,218,7.4,0.3206
2019-01-14 08:00:00,24.1,90,21.6,4.1,7.31,214,220,7.4,0.2887
2019-01-14 09:00:00,26,85,22.1,4.28,6.8,217,221,7.6,0.2568
2019-01-14 10:00:00,29.8,78,23.8,5.33,7.11,230,231,9.9,0.2249
2019-01-14 11:00:00,32.8,73,25.1,4.83,6.3,236,237,9.9,0.1931
2019-01-14 12:00:00,34.9,69,25.8,3.81,4.92,240,241,9.4,0.1628
2019-01-14 13:00:00,37.1,66,27,3.32,4.24,249,251,8,0.1341
2019-01-14 14:00:00,38.4,65,27.6,2.82,3.62,243,246,7.1,0.1054
2019-01-14 15:00:00,38.7,65,28,2.56,3.26,249,252,6.2,0.0766
2019-01-14 16:00:00,37.9,69,28.7,1.75,3,239,244,5.2,0.0479
2019-01-14 17:00:00,32,85,28.1,2.48,3.11,220,237,3,0.0192
2019-01-14 18:00:00,27,87,23.8,1.98,3,221,240,2.9,0.0058
2019-01-14 19:00:00,27.9,85,24,2.28,4,218,238,3.8,0.0076
2019-01-14 20:00:00,27,86,23.4,2.76,4.84,224,240,4.6,0.0094
2019-01-14 21:00:00,27.8,83,23.2,2.75,4.72,237,249,5,0.0113
2019-01-14 22:00:00,27.9,83,23.3,2.33,4.08,245,259,4.6,0.0131
2019-01-14 23:00:00,27.6,84,23.3,2.01,3.44,243,262,3.9,0.0149
2019-01-15 00:00:00,27.3,85,23.3,1.84,2.94,241,260,3.3,0.0168
2019-01-15 01:00:00,26.6,86,23.1,1.84,2.82,241,264,3.1,0.0186
2019-01-15 02:00:00,26.1,87,22.8,2.33,3.33,211,229,4,0.0204
2019-01-15 03:00:00,25.3,88,22.4,2.36,3.89,216,224,4.1,0.0223
2019-01-15 04:00:00,24.5,90,22.1,2.64,4.33,205,214,4.4,0.0241
2019-01-15 05:00:00,24.1,93,22.3,2.12,3.67,199,209,4.4,0.0408
2019-01-15 06:00:00,25.2,91,23.1,2.73,4.38,204,207,4.7,0.0724
2019-01-15 07:00:00,25.5,96,24.6,3.09,4.47,205,207,5.8,0.104
2019-01-15 08:00:00,25.6,97,24.9,3.61,4.91,214,213,6.5,0.1356
2019-01-15 09:00:00,26.4,95,25.2,4.03,5.45,224,224,7.6,0.1672
2019-01-15 10:00:00,27.9,92,25.9,3.61,4.74,222,222,7.7,0.1987
2019-01-15 11:00:00,30.4,85,26.4,4.67,6.22,223,224,8.9,0.2303
2019-01-15 12:00:00,32.4,81,27.3,5.3,7,224,224,10.1,0.2576
2019-01-15 13:00:00,34.2,77,27.8,5.4,7.12,231,232,10.3,0.2805
2019-01-15 14:00:00,36,72,27.9,5.04,6.84,231,232,10.4,0.3035
2019-01-15 15:00:00,37.6,67,27.7,4.3,5.71,234,237,9.6,0.3264
2019-01-15 16:00:00,37.3,68,27.8,3.4,5.24,242,246,8,0.3493
2019-01-15 17:00:00,32.6,81,27.5,2.55,6.04,244,258,5.8,0.3723
2019-01-15 18:00:00,29.1,84,24.9,2.95,6.91,294,301,4.6,0.3822
2019-01-15 19:00:00,29.3,80,23.8,3.5,7.67,323,329,5.8,0.379
2019-01-15 20:00:00,28.6,76,21.9,4.12,8.29,337,342,6.5,0.3758
2019-01-15 21:00:00,27.4,84,23.3,4.49,7.99,348,351,8.2,0.3726
2019-01-15 22:00:00,28.9,78,23,5.02,7.81,347,350,8.5,0.3694
2019-01-15 23:00:00,28,74,20.8,5.82,8.82,355,356,9.9,0.3662
2019-01-16 00:00:00,26.5,72,18.8,5.61,8.41,356,357,10.3,0.363
2019-01-16 01:00:00,25.9,69,17,4.59,7.2,349,350,9.6,0.3598
2019-01-16 02:00:00,24,68,15,4.31,7.32,356,356,7.8,0.3566
2019-01-16 03:00:00,20.9,64,10.8,5.6,8.3,360,360,9.5,0.3534
2019-01-16 04:00:00,16.9,65,7.2,5.12,7.54,6,6,9.9,0.3502
2019-01-16 05:00:00,15,70,7.1,4.34,6.4,8,10,9,0.3285
2019-01-16 06:00:00,14.5,67,5.5,3.32,4.65,7,9,7.7,0.2883
2019-01-16 07:00:00,14.9,66,5.7,3.06,4.41,11,13,6,0.2481
2019-01-16 08:00:00,15.2,65,5.5,3.13,4.38,27,27,5.7,0.2079
2019-01-16 09:00:00,16.6,60,5.2,3.13,4.07,27,28,6.5,0.1677
2019-01-16 10:00:00,18.9,55,5.5,3.69,4.74,41,42,7.7,0.1275
2019-01-16 11:00:00,21.4,50,5.5,3.62,4.61,62,63,8,0.0873
2019-01-16 12:00:00,24.1,45,5.8,3.35,4.26,80,81,8,0.0646
2019-01-16 13:00:00,25.8,43,6.3,2.92,3.62,96,96,7.7,0.0592
2019-01-16 14:00:00,27,42,7.1,2.44,2.94,125,125,6.9,0.0538
2019-01-16 15:00:00,27.2,44,8.1,2.41,2.97,132,132,6,0.0484
2019-01-16 16:00:00,26.7,48,9.8,2.48,3.12,130,130,5.5,0.0431
2019-01-16 17:00:00,26.1,54,11.7,2.66,3.66,124,125,5.1,0.0377
2019-01-16 18:00:00,24.8,60,12.9,2.12,3.72,109,114,5.2,0.0366
2019-01-16 19:00:00,25.1,62,14,2.38,4.03,105,113,3.9,0.0397
2019-01-16 20:00:00,25.3,68,16.2,2.58,4.26,126,129,4.4,0.0428
2019-01-16 21:00:00,25.3,73,17.8,2.83,4.03,135,136,5,0.0459
2019-01-16 22:00:00,25.2,77,19,2.38,3.58,158,157,5,0.049
2019-01-16 23:00:00,25.1,80,19.9,2.11,2.91,175,176,4.5,0.0521
2019-01-17 00:00:00,24.8,82,20.1,1.96,2.6,165,164,3.9,0.0553
2019-01-17 01:00:00,24.8,82,20.1,1.71,2.34,159,160,3.7,0.0584
2019-01-17 02:00:00,24.9,83,20.5,1.65,2.06,194,194,3.3,0.0615
2019-01-17 03:00:00,24.9,84,20.7,1.43,1.88,205,205,3.1,0.0646
2019-01-17 04:00:00,24.9,84,20.8,1.42,1.78,219,218,3,0.0677
2019-01-17 05:00:00,25,83,20.6,1.84,2.45,283,282,3.5,0.0709
2019-01-17 06:00:00,25.4,86,21.7,1.53,2.04,281,281,3.6,0.074
2019-01-17 07:00:00,25.6,83,21.1,2.42,3.22,300,300,4.4,0.0771
2019-01-17 08:00:00,25.6,81,20.5,2.3,3.14,304,307,4.4,0.0802
2019-01-17 09:00:00,26.2,77,20,2.76,3.68,316,317,5.2,0.0833
2019-01-17 10:00:00,27.3,71,19.3,2.87,3.67,331,331,5.9,0.0864
2019-01-17 11:00:00,28,65,17.7,2.95,3.76,336,335,6.4,0.0896
2019-01-17 12:00:00,29.5,58,16.4,2.95,3.62,336,336,6.6,0.0854
2019-01-17 13:00:00,31.3,54,16.4,3.11,3.82,318,317,6.8,0.0739
2019-01-17 14:00:00,31.5,54,16.7,3.55,4.49,302,302,7.2,0.0625
2019-01-17 15:00:00,31.2,54,16.6,3.86,4.94,307,306,7.5,0.051
2019-01-17 16:00:00,30.6,55,16.3,3.47,4.6,314,314,7.4,0.0396
2019-01-17 17:00:00,28.8,59,16.2,2.33,4.56,335,334,6.3,0.0281
2019-01-17 18:00:00,20.6,79,15,1.75,4.2,336,335,3.9,0.0262
2019-01-17 19:00:00,20.9,77,14.7,1.7,4.18,332,339,2.8,0.0338
2019-01-17 20:00:00,20.5,77,14.3,1.96,4.55,345,351,3.1,0.0414
2019-01-17 21:00:00,20,73,12.6,2.93,5.64,8,7,4.7,0.0491
2019-01-17 22:00:00,19.2,60,7.7,3.29,5.91,20,19,5.7,0.0567
2019-01-17 23:00:00,18.3,53,4.2,3.06,5.38,38,35,5.7,0.0643
2019-01-18 00:00:00,17.8,52,3,2.19,3.96,47,45,5.1,0.0719
2019-01-18 01:00:00,17.3,53,2.9,1.56,3.11,45,45,3.6,0.0796
2019-01-18 02:00:00,17.2,53,3,2.14,3.26,53,50,3.4,0.0872
2019-01-18 03:00:00,16.7,55,3.3,3.08,4.8,54,54,5.3,0.0948
2019-01-18 04:00:00,17,55,3.6,2.46,3.49,63,63,5.7,0.1024
2019-01-18 05:00:00,17.2,55,3.8,3.31,4.52,65,65,5.9,0.1314
2019-01-18 06:00:00,19,57,6.3,3.06,4.08,79,79,7.1,0.1816
2019-01-18 07:00:00,19,59,6.9,4.68,6.32,70,72,8.4,0.2319
2019-01-18 08:00:00,19.2,59,7.3,4.87,6.59,81,80,9.2,0.2821
2019-01-18 09:00:00,19.6,61,8.2,5.28,7.17,80,82,9.4,0.3324
2019-01-18 10:00:00,20.5,59,8.6,6.09,8.25,76,76,11.3,0.3826
2019-01-18 11:00:00,21.8,57,9,5.32,7.09,74,74,11.1,0.4329
2019-01-18 12:00:00,21.6,61,10.2,5.01,6.62,64,65,10,0.4837
2019-01-18 13:00:00,20.8,65,10.8,5.69,7.7,59,60,10.4,0.5352
2019-01-18 14:00:00,20.3,66,10.8,6.44,8.86,64,65,11.7,0.5866
2019-01-18 15:00:00,20,68,11,6.02,8.35,54,56,11.7,0.638
2019-01-18 16:00:00,19.2,70,11.1,6.16,8.57,47,48,11,0.6895
2019-01-18 17:00:00,18.7,71,10.9,6.3,8.87,48,50,11.3,0.7409
2019-01-18 18:00:00,18.1,72,10.7,6.24,8.91,41,43,11.3,0.764
2019-01-18 19:00:00,17.4,72,10,6.89,9.71,28,29,12,0.7588
2019-01-18 20:00:00,16.1,73,9,7.47,10.66,28,29,13.1,0.7536
2019-01-18 21:00:00,14.9,74,8,8.15,11.64,23,24,14.3,0.7484
2019-01-18 22:00:00,13.4,73,6.3,7.79,11.18,24,25,14.4,0.7433
2019-01-18 23:00:00,12.4,72,5.2,7.53,10.83,19,21,13.7,0.7381
2019-01-19 00:00:00,10.8,71,3.3,7.86,11.11,12,14,13.7,0.7329
2019-01-19 01:00:00,9.1,70,1.4,8.08,11.62,12,13,14.4,0.7277
2019-01-19 02:00:00,8.7,69,0.7,6.65,9.65,16,17,14.3,0.7225
2019-01-19 03:00:00,7.8,69,-0.1,6.82,9.85,4,6,11.8,0.7173
2019-01-19 04:00:00,5.8,71,-1.7,6.9,10.12,2,3,12.6,0.7121
2019-01-19 05:00:00,4.8,70,-2.8,6.72,10.01,356,358,12,0.6768
2019-01-19 06:00:00,4.7,70,-2.8,6.41,9.33,4,4,11.9,0.6113
2019-01-19 07:00:00,3.3,70,-4.2,6.3,9.3,358,360,11.2,0.5458
2019-01-19 08:00:00,1.6,70,-6,6.33,9.32,355,356,11.1,0.4803
2019-01-19 09:00:00,1.9,64,-7.3,6.81,9.61,357,358,12.2,0.4148
2019-01-19 10:00:00,3.8,58,-7.7,6.4,8.5,1,1,12.5,0.3493
2019-01-19 11:00:00,5.9,52,-7.9,5.71,7.41,357,358,11.9,0.2839
2019-01-19 12:00:00,7.3,48,-8.2,6.18,8.09,351,351,12,0.2429
2019-01-19 13:00:00,8.4,45,-8.5,6.32,8.26,349,349,12.3,0.2265
2019-01-19 14:00:00,9.1,43,-8.7,5.95,7.86,352,353,12.2,0.21
2019-01-19 15:00:00,8.7,43,-9,5.61,7.41,357,357,11.6,0.1936
2019-01-19 16:00:00,7.2,46,-9.2,4.72,6.23,5,6,10.9,0.1772
2019-01-19 17:00:00,5.2,49,-9.8,4.78,6.74,344,345,9.1,0.1607
2019-01-19 18:00:00,4,55,-8.5,4.11,5.98,342,342,8.6,0.1501
2019-01-19 19:00:00,3.4,52,-10.5,4.4,6.24,339,338,8.2,0.1454
2019-01-19 20:00:00,2.4,47,-13.2,3.93,5.58,345,345,7.7,0.1407
2019-01-19 21:00:00,1.6,45,-15.1,3.85,5.38,351,350,7,0.136
2019-01-19 22:00:00,0.7,44,-16.2,3.41,4.8,3,2,6.9,0.1312
2019-01-19 23:00:00,0.1,43,-17,3.2,4.2,2,1,6.3,0.1265
2019-01-20 00:00:00,-0.4,44,-17.3,3.5,4.7,2,1,6.5,0.1218
2019-01-20 01:00:00,0.1,45,-16.3,3.51,4.59,20,20,7.2,0.1171
2019-01-20 02:00:00,1.1,46,-14.9,3.4,4.57,28,29,7.1,0.1124
2019-01-20 03:00:00,1.9,46,-14,2.58,3.3,36,35,6.9,0.1076
2019-01-20 04:00:00,2.6,47,-13.2,2.16,2.75,34,33,5.5,0.1029
2019-01-20 05:00:00,2.6,49,-12.3,3.02,3.88,56,55,6.1,0.0982
2019-01-20 06:00:00,2.8,61,-7.7,3.16,4.18,72,73,6.3,0.0935
2019-01-20 07:00:00,3.6,60,-7.2,3.04,3.86,73,73,6.6,0.0887
2019-01-20 08:00:00,3.9,61,-6.6,3.2,4.14,70,70,6.4,0.084
2019-01-20 09:00:00,4.3,60,-6.4,3.45,4.46,73,74,6.9,0.0793
2019-01-20 10:00:00,5.4,58,-6.2,3.54,4.56,74,75,7.2,0.0746
2019-01-20 11:00:00,6.7,56,-5.7,3.4,4.3,76,78,7.6,0.0699
2019-01-20 12:00:00,8.7,52,-5.3,3.11,3.81,84,85,7.5,0.0764
2019-01-20 13:00:00,10.4,49,-4.8,3.28,3.96,78,80,7.6,0.0943
2019-01-20 14:00:00,11.5,48,-4.6,3.21,3.91,86,87,7.6,0.1122
2019-01-20 15:00:00,11.9,46,-4.8,3.52,4.42,83,85,7.5,0.1301
2019-01-20 16:00:00,11.3,47,-5.3,3.91,5.01,86,87,7.7,0.148
2019-01-20 17:00:00,10,49,-5.2,3.5,4.9,90,92,7.6,0.1659
2019-01-20 18:00:00,7.8,64,-2,2.44,5.16,109,112,5.9,0.1948
2019-01-20 19:00:00,8.6,63,-1.4,3.58,5.66,120,122,5.9,0.2346
2019-01-20 20:00:00,7.6,68,-0.8,4.02,6.16,125,126,6.6,0.2743
2019-01-20 21:00:00,6.7,71,-0.8,4.04,6.23,132,132,6.9,0.3141
2019-01-20 22:00:00,6,70,-1.6,4.42,6.68,128,129,7.6,0.3539
2019-01-20 23:00:00,5.7,67,-2.9,4.72,7.06,126,128,8.3,0.3937
2019-01-21 00:00:00,5.4,65,-4,4.7,7.03,128,130,8.3,0.4335
2019-01-21 01:00:00,5.3,63,-4.7,5.02,7.29,136,137,8.9,0.4733
2019-01-21 02:00:00,5,62,-5.1,4.96,7.38,138,139,8.9,0.513
2019-01-21 03:00:00,5,62,-5.3,5.34,7.7,142,142,9.4,0.5528
2019-01-21 04:00:00,4.8,62,-5.3,5.8,8.21,136,138,10.2,0.5926
2019-01-21 05:00:00,5.1,63,-4.8,6.23,8.93,138,139,11.2,0.6257
2019-01-21 06:00:00,6.7,68,-1.5,6.3,9.21,137,139,11.7,0.6522
2019-01-21 07:00:00,6.8,69,-1.3,7.01,10.26,132,134,12.3,0.6787
2019-01-21 08:00:00,6.7,68,-1.6,7.14,10.47,136,137,12.5,0.7051
2019-01-21 09:00:00,6.8,64,-2.9,7.5,10.9,136,137,13,0.7316
2019-01-21 10:00:00,8.3,57,-3.8,8,11.12,138,138,14.2,0.7581
2019-01-21 11:00:00,10.2,55,-2.9,8.28,11.47,137,138,15,0.7845
2019-01-21 12:00:00,11.5,58,-0.4,8.56,11.74,135,136,15.4,0.7996
2019-01-21 13:00:00,12.6,62,2.2,9.06,12.46,137,138,16.5,0.8034
2019-01-21 14:00:00,13.3,65,3.8,8.63,12.02,134,135,16.4,0.8071
2019-01-21 15:00:00,13.8,67,5,8.31,11.63,130,131,15.6,0.8109
2019-01-21 16:00:00,13.5,72,6.1,8.24,11.78,126,127,14.9,0.8146
2019-01-21 17:00:00,12.7,76,6.7,7.52,11.82,126,128,15.2,0.8184
2019-01-21 18:00:00,13.7,80,8.8,7.4,13.1,128,132,13.8,0.7908
2019-01-21 19:00:00,14.5,81,9.8,8.99,14.22,132,133,15.6,0.7318
2019-01-21 20:00:00,15.4,81,10.6,7.86,11.97,138,138,15.7,0.6728
2019-01-21 21:00:00,16.5,80,11.3,7.36,11.24,133,135,14.1,0.6138
2019-01-21 22:00:00,17.1,79,11.8,6.59,10.4,131,133,12.6,0.5548
2019-01-21 23:00:00,17.7,78,11.9,6.5,10.56,127,131,11.5,0.4958
2019-01-22 00:00:00,18.3,78,12.6,5.76,10.11,129,134,11.1,0.4368
2019-01-22 01:00:00,19.2,78,13.5,5.75,10.4,130,136,9.9,0.3778
2019-01-22 02:00:00,20.1,78,14.5,4.48,9,129,139,9.8,0.3188
2019-01-22 03:00:00,21,78,15.4,4.05,7.5,123,136,7.7,0.2598
2019-01-22 04:00:00,21.8,79,16.3,3.23,5.75,112,130,6.8,0.2008
2019-01-22 05:00:00,22.5,80,17.2,3.08,5.08,103,122,5.5,0.1814
2019-01-22 06:00:00,21,79,15.6,1.94,2.94,78,100,5.2,0.2017
2019-01-22 07:00:00,21.4,80,16.1,1.97,2.73,60,82,4.1,0.2221
2019-01-22 08:00:00,21.4,81,16.3,2.33,3.22,43,54,4.2,0.2424
2019-01-22 09:00:00,21.9,79,16.4,1.63,1.96,11,15,4.2,0.2627
2019-01-22 10:00:00,22.7,77,16.5,3.11,4.01,354,356,5.7,0.283
2019-01-22 11:00:00,23,75,16.2,4.36,5.85,351,352,8,0.3034
2019-01-22 12:00:00,23.2,71,15.2,5.8,7.71,345,347,10.4,0.3237
2019-01-22 13:00:00,22,71,14.1,6.02,8.24,349,350,10.8,0.344
2019-01-22 14:00:00,21.7,71,13.7,6.21,8.61,357,358,11.3,0.3644
2019-01-22 15:00:00,21.6,69,13.2,6.14,8.34,353,354,11.2,0.3847
2019-01-22 16:00:00,20.8,70,12.7,6.4,9,358,359,11.3,0.405
2019-01-22 17:00:00,19.6,72,11.9,5.8,8.3,360,1,11.5,0.4253
2019-01-22 18:00:00,18,74,11.3,5.36,7.94,351,354,10.8,0.4278
2019-01-22 19:00:00,17.3,75,10.8,4.83,7.12,347,349,9.3,0.4122
2019-01-22 20:00:00,16.2,74,9.5,5.68,8.2,346,347,9.7,0.3968
2019-01-22 21:00:00,15,74,8.1,6.02,8.7,339,341,10.4,0.3813
2019-01-22 22:00:00,14.3,73,7.2,5.79,8.35,342,343,10.5,0.3658
2019-01-22 23:00:00,13.5,74,6.7,6.75,9.88,348,349,11.7,0.3503
2019-01-23 00:00:00,13.5,73,6.6,5.66,8.22,339,342,11.8,0.3348
2019-01-23 01:00:00,13.6,73,6.7,5.15,7.4,342,344,10.3,0.3193
2019-01-23 02:00:00,13,77,7.2,4.88,7.33,332,334,9.4,0.3038
2019-01-23 03:00:00,12.4,78,6.9,3.91,6.59,328,330,9.5,0.2882
2019-01-23 04:00:00,12.4,78,6.8,4.38,6.88,325,327,7.8,0.2728
2019-01-23 05:00:00,12.4,77,6.6,4.05,6.34,320,322,7.7,0.2584
2019-01-23 06:00:00,13.5,82,9,4.55,7.42,320,323,7.5,0.2453
2019-01-23 07:00:00,11.8,83,7.5,3.3,6.88,325,327,7.8,0.2321
2019-01-23 08:00:00,9.9,83,5.7,2.47,6.23,328,330,5.8,0.2189
2019-01-23 09:00:00,12.1,78,6.6,2.5,5.88,323,325,4.6,0.2058
2019-01-23 10:00:00,15.4,73,8.3,3.18,5.17,316,317,6.2,0.1926
2019-01-23 11:00:00,18.1,70,9.9,3.08,4.88,306,305,6.4,0.1794
2019-01-23 12:00:00,23,56,9.6,2.73,3.45,278,280,7,0.1663
2019-01-23 13:00:00,25.3,52,10,2.64,3.26,241,243,6.7,0.1531
2019-01-23 14:00:00,27.2,49,10.5,3.26,4.17,223,226,7,0.1399
2019-01-23 15:00:00,28.9,47,11,3.54,4.53,225,229,7.3,0.1268
2019-01-23 16:00:00,29.1,48,11.9,3.33,4.74,213,222,7,0.1136
2019-01-23 17:00:00,25.3,58,12.7,2.85,5.76,198,219,5.7,0.1005
2019-01-23 18:00:00,22,69,13.5,3.55,7.64,212,226,5.8,0.1255
2019-01-23 19:00:00,22.4,72,14.7,4.6,8.45,222,230,7.5,0.1889
2019-01-23 20:00:00,21.5,76,15.1,4.46,8.35,226,236,7.5,0.2522
2019-01-23 21:00:00,22.2,76,15.8,4.07,8.14,245,259,7.3,0.3156
2019-01-23 22:00:00,23.9,73,16.5,4.14,8.29,278,288,6.6,0.3789
2019-01-23 23:00:00,24.4,75,17.7,4.85,8.86,292,295,7.9,0.4422
2019-01-24 00:00:00,23.8,80,18.5,5.2,9.18,300,303,8.8,0.5056
2019-01-24 01:00:00,22.8,82,18.2,5.61,9.56,310,312,9.5,0.5689
2019-01-24 02:00:00,23,79,17.3,6.86,10.76,316,317,11.6,0.6323
2019-01-24 03:00:00,23.1,75,16.2,6.87,10.36,318,320,13.3,0.6956
2019-01-24 04:00:00,23.3,74,16.3,7.43,11.27,318,319,12.7,0.759
2019-01-24 05:00:00,22.7,70,14.4,8.6,12.81,324,326,14.5,0.7887
2019-01-24 06:00:00,17.8,69,9.4,8.44,12.61,329,329,16,0.7848
2019-01-24 07:00:00,16.6,67,7.6,8.24,12.18,331,330,14.5,0.7808
2019-01-24 08:00:00,13.2,64,3.3,9.3,13.66,324,324,16.1,0.7769
2019-01-24 09:00:00,10.3,58,-1.4,9.87,14.14,320,320,17.3,0.773
2019-01-24 10:00:00,9,52,-4.9,10.14,14.2,319,320,17.9,0.7691
2019-01-24 11:00:00,9.2,43,-8.8,10.32,14.32,322,322,18.6,0.7652
2019-01-24 12:00:00,9.9,40,-9.5,10.72,14.74,323,324,19.4,0.7556
2019-01-24 13:00:00,10.6,38,-9.9,10.4,14.26,325,324,19.6,0.7404
2019-01-24 14:00:00,10.9,40,-8.6,9.1,12.38,324,324,18.8,0.7252
2019-01-24 15:00:00,11,39,-9,8.22,11.19,319,319,16.5,0.7099
2019-01-24 16:00:00,9,40,-10.3,8.42,11.75,313,313,15,0.6947
2019-01-24 17:00:00,5.8,45,-10.9,7.64,11.32,313,314,15,0.6795
2019-01-24 18:00:00,1.6,52,-12,6.5,9.9,307,308,13.2,0.663
2019-01-24 19:00:00,1,51,-13.1,6.26,9.45,309,309,11.3,0.6454
2019-01-24 20:00:00,0.3,51,-13.6,5.75,8.8,310,310,10.8,0.6277
2019-01-24 21:00:00,0,51,-13.8,4.76,7.75,309,309,9.8,0.61
2019-01-24 22:00:00,-0.1,51,-14.1,4.13,6.88,302,303,8,0.5924
2019-01-24 23:00:00,-0.3,51,-14.3,3.77,6.22,292,294,6.9,0.5747
2019-01-25 00:00:00,-0.7,51,-14.5,3.77,6.06,281,283,6.2,0.557
2019-01-25 01:00:00,-1.1,50,-15.2,3.01,5.1,276,281,6.2,0.5393
2019-01-25 02:00:00,-1.3,49,-15.9,2.4,4.24,253,262,5,0.5217
2019-01-25 03:00:00,-1.2,48,-16.2,2.42,4.48,232,241,4,0.504
2019-01-25 04:00:00,-0.7,46,-16.3,3.26,5.75,220,230,5.4,0.4863
2019-01-25 05:00:00,-0.1,46,-16.2,3.58,6.46,203,215,5.7,0.4627
2019-01-25 06:00:00,0.5,50,-13.8,3.41,6.58,177,189,6,0.4331
2019-01-25 07:00:00,3.4,49,-11.4,4.32,7.34,175,186,7.5,0.4036
2019-01-25 08:00:00,4.8,53,-8.4,4.3,7.57,177,192,7.5,0.374
2019-01-25 09:00:00,8.4,54,-5,3.93,5.82,187,196,7.6,0.3444
2019-01-25 10:00:00,12.8,51,-2,2.73,3.5,204,211,7.4,0.3148
2019-01-25 11:00:00,17.8,45,0,2.14,2.75,281,280,5.9,0.2852
2019-01-25 12:00:00,21.7,40,1,4.11,5.31,319,317,8.3,0.2557
2019-01-25 13:00:00,22.6,37,0.5,4.81,6.05,339,338,9.7,0.2261
2019-01-25 14:00:00,21.5,38,-0.4,5.2,6.65,349,348,10.1,0.1965
2019-01-25 15:00:00,19.5,40,-1,5.28,6.81,350,350,10.3,0.1669
2019-01-25 16:00:00,16.8,44,-1.2,4.81,6.42,356,356,10.1,0.1374
2019-01-25 17:00:00,13.2,51,-1.8,4.53,6.92,6,4,9,0.1078
